mass,ctau,acc_lxybin1_ptbin1_isobin1,nevt_lxybin1_ptbin1_isobin1,acc_lxybin1_ptbin1_isobin2,nevt_lxybin1_ptbin1_isobin2,acc_lxybin1_ptbin1_isobin3,nevt_lxybin1_ptbin1_isobin3,acc_lxybin1_ptbin2_isobin1,nevt_lxybin1_ptbin2_isobin1,acc_lxybin1_ptbin2_isobin2,nevt_lxybin1_ptbin2_isobin2,acc_lxybin1_ptbin2_isobin3,nevt_lxybin1_ptbin2_isobin3,acc_lxybin2_ptbin1_isobin1,nevt_lxybin2_ptbin1_isobin1,acc_lxybin2_ptbin1_isobin2,nevt_lxybin2_ptbin1_isobin2,acc_lxybin2_ptbin1_isobin3,nevt_lxybin2_ptbin1_isobin3,acc_lxybin2_ptbin2_isobin1,nevt_lxybin2_ptbin2_isobin1,acc_lxybin2_ptbin2_isobin2,nevt_lxybin2_ptbin2_isobin2,acc_lxybin2_ptbin2_isobin3,nevt_lxybin2_ptbin2_isobin3,acc_lxybin3_ptbin1_isobin1,nevt_lxybin3_ptbin1_isobin1,acc_lxybin3_ptbin1_isobin2,nevt_lxybin3_ptbin1_isobin2,acc_lxybin3_ptbin1_isobin3,nevt_lxybin3_ptbin1_isobin3,acc_lxybin3_ptbin2_isobin1,nevt_lxybin3_ptbin2_isobin1,acc_lxybin3_ptbin2_isobin2,nevt_lxybin3_ptbin2_isobin2,acc_lxybin3_ptbin2_isobin3,nevt_lxybin3_ptbin2_isobin3,acc_lxybin4_ptbin1_isobin1,nevt_lxybin4_ptbin1_isobin1,acc_lxybin4_ptbin1_isobin2,nevt_lxybin4_ptbin1_isobin2,acc_lxybin4_ptbin1_isobin3,nevt_lxybin4_ptbin1_isobin3,acc_lxybin4_ptbin2_isobin1,nevt_lxybin4_ptbin2_isobin1,acc_lxybin4_ptbin2_isobin2,nevt_lxybin4_ptbin2_isobin2,acc_lxybin4_ptbin2_isobin3,nevt_lxybin4_ptbin2_isobin3,acc_lxybin5_ptbin1_isobin1,nevt_lxybin5_ptbin1_isobin1,acc_lxybin5_ptbin1_isobin2,nevt_lxybin5_ptbin1_isobin2,acc_lxybin5_ptbin1_isobin3,nevt_lxybin5_ptbin1_isobin3,acc_lxybin5_ptbin2_isobin1,nevt_lxybin5_ptbin2_isobin1,acc_lxybin5_ptbin2_isobin2,nevt_lxybin5_ptbin2_isobin2,acc_lxybin5_ptbin2_isobin3,nevt_lxybin5_ptbin2_isobin3,acc_lxybin6_ptbin1_isobin1,nevt_lxybin6_ptbin1_isobin1,acc_lxybin6_ptbin1_isobin2,nevt_lxybin6_ptbin1_isobin2,acc_lxybin6_ptbin1_isobin3,nevt_lxybin6_ptbin1_isobin3,acc_lxybin6_ptbin2_isobin1,nevt_lxybin6_ptbin2_isobin1,acc_lxybin6_ptbin2_isobin2,nevt_lxybin6_ptbin2_isobin2,acc_lxybin6_ptbin2_isobin3,nevt_lxybin6_ptbin2_isobin3
3.5,20.0,5.2788755930264047e-05,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.000891944019678816,33,0.0003719114930940173,14,0.00010414320892996122,4,3.147011709796721e-05,1,0.0,0,7.515195448282039e-05,3,0.0013502563715638424,61,0.00019834043314512039,9,4.9291272261406826e-05,2,4.9538552686898254e-05,2,7.536398049844378e-05,3,2.410958151217778e-05,1,0.0003962170268844101,20,2.1725606543897464e-05,1,0.0,0,2.2764362743966867e-05,1,0.0,0,2.3456031734564023e-05,1,0.0018967339543279583,102,0.0001492843907850685,8,0.0,0,0.0001478467489825433,6,6.805309725205857e-05,0,6.283153734677e-05,2,0.0007072504228047017,69,5.9291099472482896e-05,5,3.0138172257358437e-05,2,0.00013894558141248,8,1.8958944599673542e-05,1,0.0,0
3.5,25.0,4.233107761844583e-05,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0007264738583129952,33,0.00030255584326961183,14,8.455340996134005e-05,4,2.5253112024049918e-05,1,0.0,0,6.065418885194234e-05,3,0.00113181066349737,61,0.0001663765402133941,9,4.023990387960744e-05,2,4.039107576784438e-05,2,6.123097898273778e-05,3,1.9790844938140476e-05,1,0.00034140612138396304,20,1.8304210924331064e-05,1,0.0,0,1.89567424734354e-05,1,0.0,0,1.938710650193768e-05,1,0.0017274768800696406,102,0.00013421583224913384,8,0.0,0,0.00012543053627980946,6,5.67191867930661e-05,0,5.3372300267692685e-05,2,0.0007120805394786171,69,5.793881172612211e-05,5,2.7820513403187186e-05,2,0.000123730698724541,8,1.6526568731784053e-05,1,0.0,0
3.5,30.0,3.533160790110213e-05,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0006127077425846911,33,0.00025496739060942093,14,7.115993672493113e-05,4,2.1087158152812637e-05,1,0.0,0,5.084331248299774e-05,3,0.0009731397402073053,61,0.00014314145259596651,9,3.398915580885361e-05,2,3.4088366183644926e-05,2,5.155487707245478e-05,3,1.6777974320836168e-05,1,0.0002990074137670612,20,1.5789287181976476e-05,1,0.0,0,1.62253706216806e-05,1,0.0,0,1.6511152573738442e-05,1,0.0015716261031196845,102,0.00012100710440544324,8,0.0,0,0.00010870321595996502,6,4.857505109250871e-05,0,4.630794811217621e-05,2,0.0006940762433651291,69,5.5235483850059765e-05,5,2.5505980599746355e-05,2,0.00011076892761417488,8,1.458323310673874e-05,1,0.0,0
3.5,35.0,3.031838978287532e-05,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0005297134239817913,33,0.0002202998626763873,14,6.142652473417619e-05,4,1.810101635247523e-05,1,0.0,0,4.376347917612654e-05,3,0.0008530320896760684,61,0.00012553881258403258,9,2.941593602142095e-05,2,2.948422487361835e-05,2,4.451675545186868e-05,3,1.4558572606255929e-05,1,0.0002655856979731412,20,1.3871544902556522e-05,1,0.0,0,1.4175625657075875e-05,1,0.0,0,1.4373995431514113e-05,1,0.001435227948476008,102,0.00010976942737280904,8,0.0,0,9.582138152229203e-05,6,4.2456346487055174e-05,0,4.08601350284618e-05,2,0.0006665461684934408,69,5.214948301621853e-05,5,2.340548478137555e-05,2,9.99416463716023e-05,8,1.3021431144994953e-05,1,0.0,0
3.5,40.0,2.6551028407013507e-05,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.00046650370458746417,33,0.00019392428307013192,14,5.4034069787341174e-05,4,1.5855677210044925e-05,1,0.0,0,3.841391940886731e-05,3,0.0007590935541237178,61,0.00011176106704468917,9,2.592582335844418e-05,2,2.59744077685732e-05,2,3.9168090298393696e-05,3,1.2856459010789933e-05,1,0.00023869364202694615,20,1.2364162730597112e-05,1,0.0,0,1.258261926068674e-05,1,0.0,0,1.2724646208018057e-05,1,0.001317440062072406,102,0.00010024500200469254,8,0.0,0,8.56250349345195e-05,6,3.769715662905993e-05,0,3.6542038192486734e-05,2,0.0006357567836688395,69,4.907649995987881e-05,5,2.155498190336763e-05,2,9.088367161108848e-05,8,1.1748449253915332e-05,1,0.0,0
3.5,45.0,2.3616439044587892e-05,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.00041676213574171544,33,0.00017318536161629777,14,4.8229063671776925e-05,4,1.4105898031427744e-05,1,0.0,0,3.422951635849254e-05,3,0.000683674064241778,61,0.00010069217126392537,9,2.3175209664056442e-05,2,2.321058386551383e-05,2,3.4966118664500965e-05,3,1.1510010467220335e-05,1,0.00021664465553885895,20,1.1149597080622943e-05,1,0.0,0,1.1309852739592217e-05,1,0.0,0,1.141376302269735e-05,1,0.0012157827962408286,102,9.213456852085617e-05,8,0.0,0,7.736644729099477e-05,6,3.3892346363363595e-05,0,3.3040160466182106e-05,2,0.0006046800443089755,69,4.617301117024183e-05,5,1.993801782629912e-05,2,8.324558655906204e-05,8,1.0695059364266885e-05,1,0.0,0
3.5,50.0,2.126597895937292e-05,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.00037660079348028093,33,0.00015645151647796995,14,4.354993601276791e-05,4,1.2703928634954698e-05,1,0.0,0,3.0867046731475604e-05,3,0.0006218187314953824,61,9.160885675912959e-05,9,2.095178983371876e-05,2,2.0977945180311143e-05,2,3.157796393659875e-05,3,1.0418463770419489e-05,1,0.00019826595909633917,20,1.0150776083056245e-05,1,0.0,0,1.0269992927646523e-05,1,0.0,0,1.034713042772271e-05,1,0.0011276736303743088,102,8.517604841138877e-05,8,0.0,0,7.054733655519367e-05,6,3.078228653574348e-05,0,3.0145446410464523e-05,2,0.0005747017734333327,69,4.3492343657433846e-05,5,1.8524900165745475e-05,2,7.674238153690281e-05,8,9.810922246574567e-06,1,0.0,0
3.5,55.0,1.9341031343291823e-05,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0003434963176744075,33,0.00014266525299199705,14,3.969819038286394e-05,4,1.1555442064668127e-05,1,0.0,0,2.8106022001033175e-05,3,0.000570186158107831,61,8.402305181520128e-05,9,1.9117361330308535e-05,2,1.913688098747846e-05,2,2.8788170109034754e-05,3,9.515784443951143e-06,1,0.00018272590723664194,20,9.315271164690824e-06,1,0.0,0,9.40468857705332e-06,1,0.0,0,9.462444052849467e-06,1,0.001050844828126345,102,7.915656182699821e-05,8,0.0,0,6.482476489439823e-05,6,2.8193289536680543e-05,0,2.7713853011041597e-05,2,0.0005464242296292283,69,4.104283249475381e-05,5,1.7285464380007146e-05,2,7.115141750392303e-05,8,9.05930839772922e-06,1,0.0,0
3.5,60.0,1.7735639261191744e-05,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.00031573960157600667,33,0.00013111107256215285,14,3.647225449417976e-05,4,1.0597392261972318e-05,1,0.0,0,2.5798333885106848e-05,3,0.0005264447843030741,61,7.75938550564413e-05,9,1.757811332120517e-05,2,1.759273554137672e-05,2,2.645114133718026e-05,3,8.756905999839285e-06,1,0.00016942208717263835,20,8.606258518400379e-06,1,0.0,0,8.673511937977124e-06,1,0.0,0,8.716888599916233e-06,1,0.0009834125546091944,102,7.390715674908033e-05,8,0.0,0,5.9955742715897015e-05,6,2.6004903648711364e-05,0,2.5643187847174513e-05,2,0.0005200574559791683,69,3.881368624413193e-05,5,1.619291092410437e-05,2,6.630048258103407e-05,8,8.413074827715683e-06,1,0.0,0
3.5,65.0,1.6376329051500356e-05,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0002921320143652441,33,0.00012128764101514218,14,3.373110051221432e-05,4,9.786039367024303e-06,1,0.0,0,2.384081124018531e-05,3,0.0004889191208035667,61,7.207620857365412e-05,9,1.6268143865347858e-05,2,1.6279072936307528e-05,2,2.4464959828886918e-05,3,8.110030780195596e-06,1,0.00015790896785879884,20,7.997154606379551e-06,1,0.0,0,8.047592600196871e-06,1,0.0,0,8.080083520049049e-06,1,0.0009238422489782816,102,6.929430888439e-05,8,0.0,0,5.5763627126174295e-05,6,2.413105224299967e-05,0,2.3859063527827553e-05,2,0.0004956153330149732,69,3.6786784516112104e-05,5,1.5224559681914333e-05,2,6.205597346351694e-05,8,7.851849320073917e-06,1,0.0,0
3.5,70.0,1.521054725190768e-05,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.00027180822365519713,33,0.00011283327568327201,14,3.137310884941403e-05,4,9.090087189918814e-06,1,0.0,0,2.215938208393881e-05,3,0.00045637544677444727,61,6.728954821034093e-05,9,1.5139797574614299e-05,2,1.5147891153166638e-05,2,2.275615638290754e-05,3,7.552085523096063e-06,1,0.00014785076136359702,20,7.468306598893672e-06,1,0.0,0,7.505772055650127e-06,1,0.0,0,7.5298813873840964e-06,1,0.0008708900488937659,102,6.521219383314978e-05,8,0.0,0,5.211709723260168e-05,6,2.250860515196148e-05,0,2.2306114674287687e-05,2,0.00047301666115474736,69,3.494209599051247e-05,5,1.436157788633792e-05,2,5.8313457373036385e-05,8,7.360101659872716e-06,1,0.0,0
3.5,75.0,1.4199712049994864e-05,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0002541277248448938,33,0.00010548047812440273,14,2.9323202038725834e-05,4,8.486550400855931e-06,1,0.0,0,2.0699485170557266e-05,3,0.0004278855736526102,61,6.309792070762587e-05,9,1.4157765240856218e-05,2,1.4163650321277365e-05,2,2.1270428452289863e-05,3,7.0659228271533455e-06,1,0.0001389899316996772,20,7.004880728921916e-06,1,0.0,0,7.032197034428042e-06,1,0.0,0,7.049759246052951e-06,1,0.0008235472352594168,102,6.157633303730038e-05,8,0.0,0,4.891657436496954e-05,6,2.1090238325913095e-05,0,2.0942311642806617e-05,2,0.00045213796458058584,69,3.326010610767756e-05,5,1.3588423853036437e-05,2,5.499050750109529e-05,8,6.925815731198048e-06,1,0.0,0
3.5,80.0,1.3314856819955792e-05,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.00023860646051185495,33,9.902717267109807e-05,14,2.7524709100550714e-05,4,7.958166267184103e-06,1,0.0,0,1.9420049189007116e-05,3,0.00040273784381896,61,5.9397058956392964e-05,9,1.3295329516514207e-05,2,1.3299473795754045e-05,2,1.996677991433833e-05,3,6.6385344727054986e-06,1,0.00013112594519772128,20,6.595475768229595e-06,1,0.0,0,6.614755842220833e-06,1,0.0,0,6.62714216512108e-06,1,0.0007809908169176299,102,5.8318748593025255e-05,8,0.0,0,4.608522623687879e-05,6,1.9839783625523087e-05,0,1.9735195372997413e-05,2,0.000432841017816551,69,3.1722830199473226e-05,5,1.2892273510057086e-05,2,5.202141178904572e-05,8,6.539563681092866e-06,1,0.0,0
