mass,ctau = 1,ctau = 10,ctau = 100,what
0.61,34.254646902005,141.26181650671762,1599.858830411981,xsecBRbrUL
0.61,26.574651840996285,23.685211690653055,28.57488950169219,nevtUL
0.61,44.95481449759315,40.865679709449616,50.68032530374155,nevtULup
0.61,16.61873040200632,14.581880852177038,17.257752512126252,nevtULdown
0.61,74.28649073707895,68.8377326494941,86.60606546688078,nevtULupup
0.61,11.028097593958114,9.997112411708207,11.722579591995874,nevtULdowndown
0.61,25.65564370816644,22.361090841420182,26.88260733502813,nevtULobs
0.61,0.0007046729815041753,0.0029059819444426363,0.03291165999279955,BRbrUL
0.61,0.001192054870728965,0.005013884990097043,0.058372006464712335,BRbrULup
0.61,0.00044067445817408076,0.0017890776331613996,0.019876937157896832,BRbrULdown
0.61,0.0019698351356168585,0.008445827328397569,0.09975014530821974,BRbrULupup
0.61,0.00029242913353487383,0.0012265640072979401,0.01350169888662042,BRbrULdowndown
0.61,0.0006803038870429357,0.002743523135529001,0.030962542559543067,BRbrULobs
0.61,-0.0215787,-0.197547,-0.263075,Significance
0.61,0.0,0.00354638,0.0,posSignificance
0.615,33.26752221125371,134.944096578223,1513.0825776821669,xsecBRbrUL
0.615,26.95944079154601,23.59900864815662,28.240513439790515,nevtUL
0.615,45.43905747655234,40.53436159902834,50.08868626405115,nevtULup
0.615,16.71965319119619,14.483956295393858,17.058522795333346,nevtULdown
0.615,73.35847835563116,68.60457963992275,85.60578340163505,nevtULupup
0.615,10.959772665999417,9.960956832469911,11.58726872382794,nevtULdowndown
0.615,26.23945572589642,22.04530654257206,26.269388235578127,nevtULobs
0.615,0.0006843662447003174,0.002776016321061475,0.031126533411001425,BRbrUL
0.615,0.0011534718901773894,0.004768168487090228,0.0552074653258401,BRbrULup
0.615,0.0004244289173363986,0.0017037876323120534,0.018801806874486186,BRbrULdown
0.615,0.0018622072593180747,0.00807014547176174,0.09435420793276167,BRbrULupup
0.615,0.00027821417069419434,0.001171734760243212,0.012771421732237376,BRbrULdowndown
0.615,0.0006660894013700418,0.002593250067297369,0.028953970413625595,BRbrULobs
0.615,-0.00382269,0.194848,0.238552,Significance
0.615,0.0,0.19485,0.238552,posSignificance
0.62,31.29318854886476,121.91370889756864,1354.1542029627478,xsecBRbrUL
0.62,25.90520288844057,21.769151640580105,25.87174796517241,nevtUL
0.62,43.96529701571303,37.580430200580395,46.08640818285814,nevtULup
0.62,16.098816936980416,13.519788913623435,15.688990019696385,nevtULdown
0.62,71.50489756273028,64.19696378541923,78.42609313932365,nevtULupup
0.62,10.95046431246384,9.18358542894108,10.710752801908113,nevtULdowndown
0.62,27.3761607811596,22.104061665819806,26.286601066654768,nevtULobs
0.62,0.0006437510372997048,0.0025079603646433533,0.027857122052608745,BRbrUL
0.62,0.0010925490790764708,0.004329531576858,0.04962303665931179,BRbrULup
0.62,0.00040005979289603103,0.0015575753843574509,0.016892948649978482,BRbrULdown
0.62,0.0017769153237767875,0.007395944654276189,0.08444443922507272,BRbrULupup
0.62,0.00027212188958410235,0.0010580140485661434,0.011532686097581464,BRbrULdowndown
0.62,0.000680304723960256,0.002546544370253252,0.028303810598641836,BRbrULobs
0.62,0.23546399999999998,0.355528,0.401351,Significance
0.62,0.23546,0.35553,0.40129499999999996,posSignificance
0.625,28.43040473840079,106.0205536191922,1200.2341871069991,xsecBRbrUL
0.625,24.553071433030173,19.726144946116516,23.95557681004968,nevtUL
0.625,42.20059152552061,34.676873052391045,42.84817398179117,nevtULup
0.625,15.260415925390276,11.901808123913874,14.341825590227113,nevtULdown
0.625,68.8850059648902,59.802912425098114,72.59564189558641,nevtULupup
0.625,9.974685269668507,7.934538749275918,9.633451529699256,nevtULdowndown
0.625,24.126802831762284,18.6057586875382,22.576555118681693,nevtULobs
0.625,0.000584858986568817,0.0021810126910164268,0.02469074066217929,BRbrUL
0.625,0.0010052263831651542,0.00383403348290411,0.044163125773223656,BRbrULup
0.625,0.00036350610623548,0.0013159182716747154,0.014781956580646812,BRbrULdown
0.625,0.0016408543789847366,0.006612083167550732,0.074823502746818,BRbrULupup
0.625,0.00023759896329358194,0.0008772788477831437,0.009929088966945457,BRbrULdowndown
0.625,0.0005747051847186639,0.002057137668528529,0.023269398683270943,BRbrULobs
0.625,-0.013650399999999998,-0.016793400000000003,-0.012249600000000001,Significance
0.625,0.002271,0.00464853,0.0,posSignificance
0.63,25.567620927936808,88.25178356458149,973.2204372300571,xsecBRbrUL
0.63,21.91740036131236,16.30749829923979,19.353001511700896,nevtUL
0.63,37.572686333678334,29.550500273790227,36.0366235045465,nevtULup
0.63,13.116590949820138,9.503586816447351,11.227096211656098,nevtULdown
0.63,63.38275239622764,49.41500323561586,58.68709383365688,nevtULupup
0.63,8.546939909237638,6.18371579803388,7.2622825145327905,nevtULdowndown
0.63,25.386950225458325,18.569388443653363,22.414936842152557,nevtULobs
0.63,0.000525966935837929,0.0018154806156788837,0.020020704026686657,BRbrUL
0.63,0.0009016576042935924,0.003289797088814084,0.037279931635899294,BRbrULup
0.63,0.0003147678573547451,0.0010580149896741592,0.01161444493231721,BRbrULdown
0.63,0.0015210395171529295,0.005501271798516885,0.06071187123711268,BRbrULupup
0.63,0.000205106797373092,0.0006884205019185028,0.007512840253421971,BRbrULdowndown
0.63,0.0006092281110091841,0.0020672922446992206,0.02318827991731862,BRbrULobs
0.63,-0.00542692,-0.00444848,-0.0107073,Significance
