mass,ctau = 1,ctau = 10,ctau = 100,what
0.64,0.0007737197009816643,0.002717130850087102,0.0300313584435092,BRbrULup
0.64,0.000247752765143735,0.0008143269588078683,0.00875153177089416,BRbrULdown
0.64,0.0012875020745994098,0.004388430319161605,0.047493811629052064,BRbrULupup
0.64,0.00015230702775229608,0.0005137773580508496,0.005502703271258277,BRbrULdowndown
0.64,0.0005279976962079599,0.0017911131612681794,0.019574191710306197,BRbrULobs
0.64,0.0149915,0.015608100000000001,0.0156464,Significance
0.64,0.0,0.0,0.0,posSignificance
0.645,17.867719644619942,57.8473748021739,621.8440738696331,xsecBRbrUL
0.645,17.278803250590368,12.01624886957424,14.01144935343176,nevtUL
0.645,31.789179461030894,23.70440903281198,27.978417915265325,nevtULup
0.645,9.259911134294283,6.3977297735617125,7.317090217903253,nevtULdown
0.645,52.12279875592454,36.43835194749731,42.47915597627724,nevtULupup
0.645,5.6323170816841515,3.7525145787236966,4.270155993426822,nevtULdowndown
0.645,19.951767289355725,14.06680328417735,16.39117170393525,nevtULobs
0.645,0.0003675676269755412,0.0011900132028992362,0.012792329134730277,BRbrUL
0.645,0.0006762432032201948,0.002347534577732964,0.025544047700778876,BRbrULup
0.645,0.0001969837558929696,0.000633590647277409,0.006680438548136922,BRbrULdown
0.645,0.0011087951620367155,0.0036086236545254994,0.038783093091007664,BRbrULupup
0.645,0.00011981486183180625,0.0003716252834992495,0.003898614593441608,BRbrULdowndown
0.645,0.0004244289173363984,0.0013930871283086624,0.014964994559200341,BRbrULobs
0.645,-0.0109949,-0.0116272,-0.0116283,Significance
0.645,0.0,0.0,0.0,posSignificance
0.65,17.867719644619942,54.49121337268591,573.4813878704831,xsecBRbrUL
0.65,16.27005249489843,10.673643756828653,12.224550786609257,nevtUL
0.65,30.4726397556385,21.46330538057936,24.596385317635487,nevtULup
0.65,8.35975072942295,5.4528397453363775,6.185917265513117,nevtULdown
0.65,49.079826863063786,32.349648560098444,37.073422523245284,nevtULupup
0.65,4.854048810632682,3.0744734734343417,3.4296071914239388,nevtULdowndown
0.65,43.596549502904644,29.39119295358615,35.49538240449193,nevtULobs
0.65,0.00036756762697554127,0.0011209715838835057,0.011797431180182208,BRbrUL
0.65,0.0006884277654403782,0.002254127641504875,0.02373700008542685,BRbrULup
0.65,0.00018886071441284716,0.0005726702656796169,0.005969784452622321,BRbrULdown
