mass,ctau = 0.1,ctau = 0.2,ctau = 0.5,ctau = 0.8,ctau = 1,ctau = 2,ctau = 5,ctau = 8,ctau = 10,ctau = 20,ctau = 50,ctau = 80,ctau = 100,what
0.615,0.004859572427860547,0.002012479676729119,0.0008326109658399562,0.0007046738484006234,0.0006843662447003174,0.0008326088528490671,0.0006254730981700888,0.002231783840050723,0.002776016321061475,0.006254480487037847,0.015574352573347753,0.024791591049558432,0.031126533411001425,BRbrUL
0.615,0.009778036456393031,0.003762991766880987,0.0014032540912083163,0.0011819025353578176,0.0011534718901773894,0.0014377733361393649,0.0010925471649854144,0.0038502840407062524,0.004768168487090228,0.011128101645768641,0.02759523487246361,0.04395888175454053,0.0552074653258401,BRbrULup
0.615,0.0024044019032958158,0.0010722394241301464,0.0005036280964105101,0.00043052119844649037,0.0004244289173363986,0.0005056575716083358,0.0003695977398277797,0.0013687191157362945,0.0017037876323120534,0.003817669907672453,0.009401467068396362,0.014964293696580313,0.018801806874486186,BRbrULdown
0.615,0.014735084637089897,0.006102423237710396,0.0022764802261136365,0.0019089147478287781,0.0018622072593180747,0.0023962888935656077,0.0018926653490081906,0.006486185245788909,0.00807014547176174,0.018925895499737902,0.04719008524179945,0.0751260334835104,0.09435420793276167,BRbrULupup
0.615,0.001328107132394817,0.0006132884584986822,0.0003188290771631052,0.0002863372121743167,0.00027821417069419434,0.00034522806093741814,0.00024369081746886568,0.0009321099022595832,0.001171734760243212,0.002639878127645845,0.006375940949193212,0.010172471020334785,0.012771421732237376,BRbrULdowndown
0.615,0.005586579084431409,0.0021201097704391532,0.0008204264151203469,0.0006904585258104091,0.0006660894013700418,0.0007899630335567977,0.0005950117459864804,0.002099785705743811,0.002593250067297369,0.005929572409789129,0.014457547630017732,0.023065722712775082,0.028953970413625595,BRbrULobs
0.615,0.19208699999999998,-0.00614887,-0.0059848,-0.0226273,-0.00382269,0.068596,0.267365,0.172683,0.194848,0.216531,0.229831,0.23325300000000002,0.238552,Significance
0.615,0.0,0.0,0.0,0.0,0.0,0.0684829,0.267365,0.172682,0.19485,0.21649000000000002,0.22983699999999999,0.23324899999999998,0.238552,posSignificance
0.62,240.0772480050903,100.29595849248531,39.98022040521262,32.77393879565647,31.29318854886476,37.61093069445239,28.430355892804478,98.81447341799885,121.91370889756864,274.42262406975294,679.1122076679258,1079.8125959006,1354.1542029627478,xsecBRbrUL
0.62,81.90142812773398,60.4911838218341,36.0225381379844,28.31805860666644,25.90520288844057,23.012247946832627,20.282455538918672,21.531943949701446,21.769151640580105,25.23371175012247,25.738444095587024,25.768561515172767,25.87174796517241,nevtUL
0.62,164.81315347743836,112.52789116463232,60.482286256368866,47.76540005943736,43.96529701571303,39.682537798081455,35.846423157325006,37.14851868245196,37.580430200580395,45.021298662089,45.67825616382522,45.88405651879025,46.08640818285814,nevtULup
0.62,40.98439063793267,32.388980314052894,21.613522882790637,17.57084359329303,16.098816936980416,14.133506613015316,11.972282783389492,13.271937479486306,13.519788913623435,15.430687041441796,15.67501173844617,15.616596238171427,15.688990019696385,nevtULdown
0.62,248.36473373439068,183.31924703486928,98.461604243824,77.10700295309174,71.50489756273028,66.86235820772629,61.48119335234721,63.47728930626271,64.19696378541923,76.6088227233934,78.0757744585612,78.08298119085715,78.42609313932365,nevtULupup
0.62,22.394921753677263,18.635571393931173,14.053237100744528,11.514873228614366,10.95046431246384,9.543136943830854,7.958046791311838,9.07740294383018,9.18358542894108,10.61994343440406,10.549769236853985,10.670163040560569,10.710752801908113,nevtULdowndown
0.62,99.61530608628172,66.38550193045769,38.157207064679774,29.938670394397345,27.3761607811596,23.55584435502552,21.26840823872721,21.854600452444224,22.104061665819806,26.050630475845857,26.187370446091446,26.21609594733756,26.286601066654768,nevtULobs
0.62,0.004938773726876804,0.0020632485953192468,0.0008224572039738705,0.0006742124428501642,0.0006437510372997048,0.0007737171177220732,0.0005848579817366236,0.0020327720731855093,0.0025079603646433533,0.005645313152654722,0.013970426421917929,0.02221347554963413,0.027857122052608745,BRbrUL
0.62,0.009938469827029226,0.003838129768851749,0.0013809157992647704,0.0011372258072171444,0.0010925490790764708,0.0013342051085128662,0.0010336552524442407,0.003507090280111264,0.004329531576858,0.01007221339466454,0.024793445728432832,0.039553793757483816,0.04962303665931179,BRbrULup
0.62,0.002471417609214256,0.0011047315313520377,0.0004934743223843222,0.00041833663622630667,0.00040005979289603103,0.00047519634001828116,0.0003452286697750902,0.0012529674017537054,0.0015575753843574509,0.0034521699134938953,0.008508152137766876,0.013462097156679554,0.016892948649978482,BRbrULdown
0.62,0.014976750096922875,0.006252699237192876,0.002248049690861913,0.0018358073745076754,0.0017769153237767875,0.002248044223932638,0.0017728507571391394,0.005992717670300138,0.007395944654276189,0.017139008276404986,0.04237831386997487,0.06731048578339778,0.08444443922507272,BRbrULupup
0.62,0.0013504459409428766,0.0006356267818257129,0.00032085984747622597,0.000274152649954133,0.00027212188958410235,0.00032085906719183093,0.00022947552755638346,0.0008569728420422428,0.0010580140485661434,0.002375905175757563,0.005726250364797755,0.009198084482618156,0.011532686097581464,BRbrULdowndown
0.62,0.006006946004975982,0.0022642934879733858,0.0008711954086538036,0.0007127968898807457,0.000680304723960256,0.0007919939000304685,0.0006132885780710428,0.002063233193163314,0.002546544370253252,0.005828075089251457,0.014214096650207196,0.022599267172525403,0.028303810598641836,BRbrULobs
0.62,-0.0257315,0.0104058,-0.0107391,0.190051,0.23546399999999998,0.278291,0.42792299999999994,0.340113,0.355528,0.38666799999999996,0.395097,0.397267,0.401351,Significance
0.62,0.0,0.0,0.0,0.190053,0.23546,0.278291,0.427922,0.340113,0.35553,0.38666799999999996,0.395098,0.397267,0.40129499999999996,posSignificance
0.625,221.71591144200283,93.48445987603678,37.11747285291215,29.911154985192503,28.43040473840079,33.267415708464554,26.554743011917786,85.78402582270185,106.0205536191922,245.7961793317549,602.1220616918298,954.4651798403592,1200.2341871069991,xsecBRbrUL
0.625,79.93319520644431,59.10536012810078,34.824566255867545,26.945964734901004,24.553071433030173,21.227942313503235,19.31521520592418,19.477660135089657,19.726144946116516,23.61712563741672,23.842684924602537,23.79653133604365,23.95557681004968,nevtUL
0.625,158.94107292608206,109.53527668935257,58.998001874967095,46.24389987507762,42.20059152552061,36.78670121983943,34.32220397186527,34.22599197500795,34.676873052391045,42.11246499202017,42.68231465191143,42.76977400418187,42.84817398179117,nevtULup
0.625,40.429256346625436,31.830764166136643,20.746550109878534,16.452156686325697,15.260415925390276,12.661176276006382,11.416800065955186,11.74487216431183,11.901808123913874,14.132336224799564,14.344697323490381,14.34682292545341,14.341825590227113,nevtULdown
0.625,242.43318154332093,179.2508915394989,95.95279425818823,74.87954556695261,68.8850059648902,62.9909267463004,58.44827203577057,59.03815511602549,59.802912425098114,71.32561638288101,72.30978214838473,72.10324386205573,72.59564189558641,nevtULupup
0.625,22.4923327562212,18.474325868973427,13.33706792777906,10.493808048575307,9.974685269668507,8.440784184004254,7.539396269970404,7.844857361658666,7.934538749275918,9.200245730238644,9.497987601112158,9.572751488853132,9.633451529699256,nevtULdowndown
0.625,93.2791204969237,64.41048748912354,34.91718478314379,26.501311851486797,24.126802831762284,20.031114705323528,18.381766143927845,18.401793982633613,18.6057586875382,22.38410301377649,22.396489281634842,22.443057475151814,22.576555118681693,nevtULobs
0.625,0.0045610516088433785,0.0019231251530226227,0.0007635658991315111,0.0006153203921192763,0.000584858986568817,0.0006843640537672682,0.0005462736190163438,0.0017647148842271734,0.0021810126910164268,0.005056421309130602,0.012386615738753605,0.019634878325972663,0.02469074066217929,BRbrUL
0.625,0.009069303866916529,0.003563975336383001,0.0012935943557095015,0.0010559953924159195,0.0010052263831651542,0.0011859602593474322,0.0009707018211517187,0.003100943185517715,0.00383403348290411,0.009016269322305169,0.02217407276511301,0.03528998813913184,0.044163125773223656,BRbrULup
0.625,0.002306925479806802,0.0010356851404873678,0.0004548903228868577,0.0003756906684556637,0.00036350610623548,0.0004081815276178663,0.0003228903547345676,0.0010641088599942913,0.0013159182716747154,0.0030257300203231307,0.0074522753706927425,0.011837780831480932,0.014781956580646812,BRbrULdown
0.625,0.01383342990179924,0.005832328869568079,0.0021038677433517167,0.0017099002315657775,0.0016408543789847366,0.0020307538687456034,0.0016530361556851448,0.0053489746893606175,0.006612083167550732,0.015270798491832178,0.0375659657650724,0.05949347827828325,0.074823502746818,BRbrULupup
0.625,0.0012834303725685733,0.0006011035325181586,0.0002924294932844085,0.0002396297236636125,0.00023759896329358194,0.0002721210184119109,0.00021322947954169555,0.0007107597347290112,0.0008772788477831437,0.0019697705501432465,0.004934340368060861,0.007898622201451256,0.009929088966945457,BRbrULdowndown
0.625,0.0053225807064908705,0.00209573934310385,0.0007655966595015418,0.0006051665902691233,0.0005747051847186639,0.0006457797302611019,0.000519873778692134,0.001667239263464338,0.002057137668528529,0.0047924314415856316,0.011635296423452157,0.018518106549417858,0.023269398683270943,BRbrULobs
0.625,-0.0053338000000000005,-0.0204013,-0.0120852,-0.0911795,-0.013650399999999998,-0.05588869999999999,-0.0145016,-0.0171102,-0.016793400000000003,-0.014522499999999999,0.00673283,-0.015413999999999999,-0.012249600000000001,Significance
0.625,0.00959626,0.00236988,0.0,0.00180457,0.002271,0.0,0.00291158,0.0,0.00464853,0.00198945,0.0009725389999999999,0.0,0.0,posSignificance
0.63,249.65234202471558,99.8023138104683,34.25468904244818,26.554787759131287,25.567620927936808,28.430317246209153,22.606083044587976,71.86512380887258,88.25178356458149,197.42693190818784,486.63476391323127,775.8156833431073,973.2204372300571,xsecBRbrUL
0.63,90.44680664165949,62.901783075276136,31.835982031906212,23.73008452005476,21.91740036131236,18.011429165035764,15.98831099075448,16.201314172320387,16.30749829923979,18.897318426057662,19.197228214005968,19.270117367406364,19.353001511700896,nevtUL
0.63,182.0380568628101,116.53317477744035,55.59828562344428,41.461485964407935,37.572686333678334,32.08285820021997,29.32353980837066,29.35375466111345,29.550500273790227,35.81041841737928,35.90232132517952,36.01501579226456,36.0366235045465,nevtULup
0.63,45.52739614663207,34.34400025475018,18.89974725813452,14.202764340999314,13.116590949820138,10.444127328336714,9.285787605984043,9.480439337099568,9.503586816447351,11.338391055634599,11.136728740782369,11.179610075747204,11.227096211656098,nevtULdown
0.63,274.3445843211427,190.63408837056983,94.49873629067258,69.86701464640659,63.38275239622764,54.597144656514686,48.453658635736296,49.07128811808578,49.41500323561586,57.164388238824436,58.214718417726004,58.42326932128418,58.68709383365688,nevtULupup
0.63,25.070467163227875,19.909565365072567,12.202264006465493,9.262672396303904,8.546939909237638,6.754285936888414,5.7250720578247485,6.075492814620147,6.18371579803388,7.36995418616249,7.203828031624957,7.232423184968038,7.2622825145327905,nevtULdowndown
0.63,97.88568990835189,77.33621796495375,38.90045066722835,28.40552868199863,25.386950225458325,20.57555623366933,18.431939308118704,18.404514863336484,18.569388443653363,22.298835742748047,22.273457481564737,22.285670085206593,22.414936842152557,nevtULobs
0.63,0.005135748755412195,0.002053093533120657,0.0007046738484006233,0.0005462745395382354,0.000525966935837929,0.0005848571867142245,0.000465043355569617,0.0014783807640884124,0.0018154806156788837,0.004061388375567268,0.010010856949462391,0.01595977188855761,0.020020704026686657,BRbrUL
0.63,0.010336481283134864,0.003803604537621158,0.0012306407842385526,0.0009544573739143886,0.0009016576042935924,0.0010417768638347126,0.0008529179447128347,0.0026785497635063407,0.003289797088814084,0.007696330971699975,0.01872213003530289,0.0298281232879022,0.037279931635899294,BRbrULup
0.63,0.0025851356922260674,0.001120976884552525,0.00041833663622630667,0.00032695241957492893,0.0003147678573547451,0.00033913593812942886,0.0002700906824923976,0.0008650964361286588,0.0010580149896741592,0.002436833025340361,0.0058075153905603315,0.009259104301758614,0.01161444493231721,BRbrULdown
0.63,0.01557782866855158,0.006222234011356771,0.0020916831811315325,0.0016083622130642474,0.0015210395171529295,0.0017728483472274933,0.001409345365787398,0.004477787891229326,0.005501271798516885,0.012285699836090987,0.030357466814292636,0.04838694199800609,0.06071187123711268,BRbrULupup
0.63,0.001423550762176334,0.0006498416722043624,0.0002700911292140717,0.00021322983885321454,0.000205106797373092,0.00021932144501783427,0.00016652207492012482,0.0005543927865331547,0.0006884205019185028,0.0015839414664712349,0.003756609605782032,0.005989990721532436,0.007512840253421971,BRbrULdowndown
0.63,0.00555814327543028,0.00252422874546882,0.0008610423968929805,0.0006539048391498579,0.0006092281110091841,0.0006681181056561803,0.0005361198509623531,0.0016794243020619738,0.0020672922446992206,0.004792438283169377,0.01161503078112066,0.018457293443637238,0.02318827991731862,BRbrULobs
0.63,-0.00554955,-0.00342288,-0.00688792,-0.0103902,-0.00542692,-0.0099789,-0.0115315,-0.00392536,-0.00444848,-0.011744899999999999,0.00653577,-0.00610931,-0.0107073,Significance
0.63,0.0,0.0,0.000153919,0.00899114,0.0,0.00899143,0.0,0.009962700000000001,0.0,0.00996276,0.0,4.35346e-05,0.0,posSignificance
0.635,239.08985367089667,96.84082446650835,33.26752221125369,25.567620927936808,24.580454096742354,27.44315677162659,21.71763503276312,68.90367193532929,84.30319222867867,187.55583754201308,467.8816011698266,737.3248251181337,925.8471060964008,xsecBRbrUL
0.635,91.3126406770962,63.882342097495915,32.149052327738524,23.78246392685796,21.941822359125414,18.097175380515772,15.65046729909568,16.15756287086839,16.203176412642588,18.725145933941885,19.25027052103496,19.100489505554762,19.2018709987705,nevtUL
0.635,183.75632149470147,118.45257928169731,56.475486581665315,41.96365256592311,37.715260922512776,32.28848557099217,29.30905694194283,29.30583752796473,29.522415103128637,35.183563675880286,35.657674087486704,35.54174084701621,35.72203080261676,nevtULup
0.635,46.184139070785655,34.90411352115984,19.079556277589628,14.232748682096462,13.129845508071035,10.350542753604348,9.248003404011083,9.375090204443692,9.448690694960195,11.235087560365136,11.04656873780909,11.071635817811526,11.136266336173932,nevtULdown
0.635,276.9163277346292,193.7308539653928,96.16096363905173,70.6127983002076,63.79871240163375,54.94250367322056,47.2359558481797,49.00510114273407,49.140780923588174,56.766758199739634,58.31938495402153,57.915138862224254,58.17880317537928,nevtULupup
0.635,25.67461118955513,20.252200196046104,12.306313799045313,9.274242689624145,8.547617545522753,6.509775316732293,5.833355993299301,6.0648731692944375,6.147340934070487,7.292951574272107,7.06655500139258,7.159487364866576,7.2058193939949,nevtULdowndown
0.635,67.22148568425374,52.68176835563118,28.619334416384444,21.57868348575915,19.47446884083019,16.274438291830734,14.583389983248253,14.652918763982365,14.685314453612836,17.049738139852355,17.26026365282671,17.208339273411447,17.23664752768098,nevtULobs
0.635,0.004918461443075222,0.001992170951385361,0.0006843662447003169,0.0005259669358379291,0.0005056593321376232,0.000564549713779612,0.00044676655618543074,0.001417458953179635,0.0017342517640905946,0.003858324145548472,0.009625074338979415,0.015167953251406246,0.019046158687210858,BRbrUL
0.635,0.009897845199648486,0.0036939438945667383,0.0012022101390581235,0.0009280574891039906,0.0008691654383731032,0.001007254165592401,0.0008366719143108977,0.002570921253188277,0.00315983108305031,0.00724958799979371,0.01782872419751884,0.028224170039430632,0.03543235278164494,BRbrULup
0.635,0.002487661134503364,0.001088484841939402,0.0004061520740061228,0.00031476785735474517,0.00030258329513456163,0.00032288994421208035,0.00026399841956411814,0.0008224511118019374,0.001011308405757747,0.002314994487329084,0.005523249409709706,0.008792133544657167,0.011045959835653206,BRbrULdown
0.635,0.014915813088103844,0.006041497023824105,0.002047006452990859,0.0015616547245535422,0.0014702705079021653,0.0017139566849999734,0.0013484226968505726,0.004299083959715311,0.005259616005848525,0.011696814251768,0.02915950791302625,0.0459911835534607,0.057707018111997084,BRbrULupup
0.635,0.001382936516405543,0.0006315648989611082,0.0002619680877339492,0.000205106797373092,0.00019698375589296968,0.0002030754366113713,0.00016652208003275148,0.0005320547933138458,0.000657959685673715,0.0015027157198451947,0.0035332551370937096,0.005685444324489622,0.007147385776010899,BRbrULdowndown
0.635,0.0036208161655669367,0.0016428810394197313,0.0006092281110091842,0.0004772286869571943,0.000448798041776766,0.0005076885915284282,0.0004163052000818787,0.0012854606265941388,0.0015717925824427635,0.0035131056693678197,0.00863007720267142,0.013665371537076844,0.017096871657389705,BRbrULobs
0.635,0.000980667,-0.0134863,-0.0254491,-0.0187361,-0.0169121,-0.0217366,-0.0242261,-0.014127,-0.00755622,-0.013991499999999999,-0.013740200000000001,-0.0107873,-0.0219495,Significance
0.635,0.00996267,0.0,0.0,0.0,0.00188513,1.04388e-05,0.0,0.0,0.0,0.0008102760000000001,0.0,0.0,0.0,posSignificance
0.64,246.78979298411954,93.48447006845282,32.77393879565647,25.567620927936808,23.593287265547882,26.55471225856781,22.211218306281964,67.52167100401421,82.42762573465231,186.07536735710733,448.14112528919776,718.574386698565,901.1756659414957,xsecBRbrUL
0.64,99.42323336953619,64.62660781403913,32.97902812031603,24.7861728916255,21.95515124541823,18.246143744547297,16.337453085634408,16.486640338717446,16.495626493782726,19.39493309787632,19.248206881028658,19.43251277655301,19.511973930889148,nevtUL
0.64,200.07931483285458,119.76736717385286,56.9186238341599,42.490582099929426,38.490411597616045,32.761663303406486,30.060913677567314,29.7434417806686,29.909435343218018,35.62082672936224,35.65581935450464,35.68855711847717,35.83962791029693,nevtULup
0.64,48.95600011115961,35.281896768593704,19.668215565730648,14.833423931281672,13.228208281758262,10.784895373171079,9.512028240969366,9.641310139600844,9.739333965790278,11.29741991589825,11.27758376729873,11.317837111618786,11.36951821602741,nevtULdown
0.64,301.5307821631293,195.99537237795184,93.1756878820977,70.14774026857721,64.2119277010349,55.21323794818402,49.30280286731451,49.94198652313237,50.00051575540608,58.7918555550479,58.380574614926125,58.85809158282883,59.15568876308999,nevtULupup
0.64,26.40681078294881,20.473054217752626,12.615471600241374,9.665650432641606,8.543217848635543,7.122100718131845,6.389759429048126,6.315058141438552,6.3216772191742185,7.346409672086841,7.3770660733457865,7.3672713273744925,7.394461095386249,nevtULdowndown
0.64,72.61872965310924,51.933314199032495,27.515634907613073,20.288295957623962,18.46437405995424,14.922496742752434,13.505627884124445,13.473730920092175,13.552095538604727,15.773173707715864,15.771658501635818,15.828956149032877,15.793372108353864,nevtULobs
0.64,0.00507686153427372,0.001923125362696954,0.000674212442850164,0.000525966935837929,0.000485351728437317,0.0005462729863706512,0.0004569203551128036,0.0013890289792990887,0.0016956683556223694,0.003827868501319819,0.009218981115046642,0.014782226684630447,0.018538627626047258,BRbrUL
0.64,0.010216676151572434,0.0035639757249558116,0.001163625692027542,0.0009016576042935924,0.0008508885950428277,0.000980854469951764,0.0008407334534075588,0.00250593824627935,0.003074541186122476,0.00703028156581921,0.01707745180122076,0.027148127853504,0.0340517837118086,BRbrULup
0.64,0.00249984661947638,0.0010499005411978089,0.0004020905532660617,0.0003147678573547452,0.0002924294932844085,0.0003228899807915745,0.00026602918453234344,0.0008122976487129174,0.0010011550890081774,0.0022297080182754163,0.005401429463881952,0.008609428728411141,0.01080235476128931,BRbrULdown
0.64,0.015397105661145338,0.005832329505454753,0.0019048532270887165,0.00148854735123244,0.0014195014986513998,0.0016530342412851677,0.0013788840938737494,0.004207701820332911,0.0051398043210541524,0.01160341677270103,0.02796153523220093,0.044773090439024915,0.05620473304370078,BRbrULupup
0.64,0.0013484144235031002,0.0006092266196505661,0.00025790656699388806,0.000205106797373092,0.00018886071441284716,0.0002132292325982096,0.0001787066277774521,0.0005320549599069608,0.0006498369746097703,0.0014499194217200801,0.0035332658899077437,0.005604250776041213,0.0070255916304625965,BRbrULdowndown
0.64,0.003708139664633525,0.0015454048585136027,0.0005625206224984802,0.00043052119844649015,0.0004081828343761536,0.0004467660111581533,0.000377720826893251,0.0011351859640763018,0.001393088014319695,0.0031130622878107594,0.007553878799113106,0.012041017065914636,0.015005526632693231,BRbrULobs
0.64,-1850.73,-0.012083499999999999,-0.0189345,-0.025745099999999996,-0.027763799999999998,-0.031032999999999998,-0.0138107,-0.00648479,-0.025281599999999998,-0.016922799999999998,-0.024352000000000002,-0.023161900000000003,-0.0287594,Significance
0.64,0.0,0.0,0.0,0.0194457,0.0,0.0,0.0,0.000464969,0.019444299999999998,0.00162466,0.0,0.000474792,0.0,posSignificance
0.645,220.72854094810504,88.25262865513548,31.520236920039487,24.58045409674234,22.606120434353404,25.56755093799417,21.71763629940249,64.56031265146527,79.07124098385887,176.89519840754673,429.3875399610971,679.0953408144427,852.8147298783542,xsecBRbrUL
0.645,93.45739129030248,63.741778090196114,32.93226183393451,24.76017103431005,21.86102731704527,18.24654579184857,16.266819451232386,16.362857484589213,16.424940860970935,19.18772754560609,19.1916094634233,19.110598568747534,19.215701970420703,nevtUL
0.645,188.12688649268847,117.07382508288816,56.82955299247703,42.55965141640442,38.280663555175344,32.47744250981542,30.241496161609287,29.548218179357594,29.651016835161013,35.24888341525404,35.20667667083171,35.44349385715385,35.473431299561355,nevtULup
0.645,47.272052571257646,34.936768751897205,19.59639758361277,14.816327245430513,13.173894191057846,10.919747481608221,9.76009167073943,9.582529688987263,9.699122381072725,11.17856448527498,11.206135180941425,11.194144219775081,11.253640274343603,nevtULdown
0.645,283.4651286810516,193.1504215283459,93.04163294830042,69.90522183582316,63.960210927599704,55.23278726181189,49.096218707355916,49.6139853087774,49.766955642417535,58.162799122618466,58.10425209960572,57.970667460721074,58.26983699363686,nevtULupup
0.645,26.290115886225518,20.391665026617552,12.603577814302527,9.645528475213153,8.591670124602944,7.1154483589834205,6.358847603663567,6.254914940592209,6.295202052831558,7.270349890327308,7.323694645812111,7.333136660100796,7.361571009501447,nevtULdowndown
0.645,67.58524227031265,51.906056431390134,27.806256781800016,20.285441329314263,18.233433264435142,14.583146636728394,12.939515472571216,13.035242736194165,13.144053797605956,15.279512950658422,15.30916892829399,15.221813976269836,15.279151913980348,nevtULobs
0.645,0.004540739815474886,0.0018154980005458774,0.0006484217861507753,0.0005056593321376228,0.00046504412473701067,0.0005259654960326466,0.0004467665822422324,0.0013281090922670376,0.0016266221425295024,0.003639017714362203,0.00883318981131926,0.013970079443711834,0.01754376567048724,BRbrUL
0.645,0.009140371158073552,0.0033345052761703927,0.001118948963886869,0.0008691654383731028,0.0008143349083822763,0.0009361779678418924,0.0008305796915321502,0.00239831320790118,0.0029364489614203,0.006685070488660923,0.016204334412489124,0.02590962408455857,0.032386928523642534,BRbrULup
