mass,ctau = 1,ctau = 10,ctau = 100,what
0.61,10.12338788594516,32.184486512812946,354.65974896885444,xsecBRbrUL
0.61,37.24009591949511,26.067126283734652,30.74110385457911,nevtUL
0.61,59.21011837809535,44.53800411055276,53.989598830953,nevtULup
0.61,24.403066268065054,16.311944054852358,18.9241892809526,nevtULdown
0.61,93.29088875395705,74.92299793821894,93.3793140763747,nevtULupup
0.61,17.448918663400686,11.39437268537481,12.972917086263886,nevtULdowndown
0.61,71.86557759598325,54.45310735958066,66.79125628571505,nevtULobs
0.61,0.00020825431203305359,0.0006620864647662543,0.007295919395706181,BRbrUL
0.61,0.0003311152177180828,0.0011312336223153485,0.012813585456804309,BRbrULup
0.61,0.0001364669894551068,0.00041431177549790135,0.004491359850838625,BRbrULdown
0.61,0.0005217019284377522,0.0019029908511839888,0.022162117273029504,BRbrULupup
0.61,9.757795897794468e-05,0.00028940896082574,0.003078918630778514,BRbrULdowndown
0.61,0.0004018871609102029,0.0013830701917356414,0.015851858297077498,BRbrULobs
0.61,0.349075,0.376191,0.39031,Significance
0.61,0.0,0.0,0.0,posSignificance
0.615,8.336612000145854,26.261559903383464,288.018443083693,xsecBRbrUL
0.615,32.03378547781373,22.183968511559826,26.083798708871328,nevtUL
0.615,52.422370077369536,38.571749761640675,46.70923816820185,nevtULup
0.615,20.123058846631363,13.552236402738615,15.748708654412882,nevtULdown
0.615,83.98200242496104,66.13491364536442,79.32517171668759,nevtULupup
0.615,13.902169778115725,9.173821564930757,10.603533951976852,nevtULdowndown
0.615,59.07948002568962,43.617351622352594,52.12285676815627,nevtULobs
0.615,0.0001714974686673069,0.0005402423726336684,0.005925000937729615,BRbrUL
0.615,0.0002806506828871736,0.0009393311930190662,0.010610121747838284,BRbrULup
0.615,0.00010773168398816613,0.00033003528403372596,0.0035773590567424103,BRbrULdown
0.615,0.0004496097047121581,0.0016105721860845824,0.018018913657966738,BRbrULupup
0.615,7.442726141689517e-05,0.00022340849996129141,0.002408619592181679,BRbrULdowndown
0.615,0.0003162904765533812,0.0010622058679977764,0.011839838923593488,BRbrULobs
0.615,1.04863,1.06489,1.0639,Significance
0.615,0.0,0.0,0.0,posSignificance
0.62,7.3000835149060395,22.41145951785177,246.05161643785638,xsecBRbrUL
0.62,29.285894443286534,19.73857192767139,23.284882184293398,nevtUL
0.62,49.3840572965224,35.17291781825144,42.40840992199622,nevtULup
0.62,18.03884370374174,11.738798282976378,13.699739919674633,nevtULdown
0.62,80.23424224759773,59.9983023352126,70.74302559204,nevtULupup
0.62,12.138102294614367,7.695434429951181,9.024060766202062,nevtULdowndown
0.62,54.195735693898065,39.390189793987396,46.710034743190995,nevtULobs
0.62,0.00015017441663884781,0.0004610396377310299,0.005061676059753436,BRbrUL
0.62,0.000253235290802763,0.0008215442002740159,0.009218755393968608,BRbrULup
0.62,9.250094222987851e-05,0.00027418656869466535,0.002978054388569793,BRbrULdown
0.62,0.00041143119419919625,0.001401398017772734,0.0153781443341505,BRbrULupup
0.62,6.224267572658128e-05,0.00017974452836650286,0.00196165357335826,BRbrULdowndown
0.62,0.00027790897791786783,0.0009200482638420996,0.01015384414396322,BRbrULobs
0.62,0.741872,0.689407,0.708858,Significance
0.62,0.0,0.0,0.0,posSignificance
0.625,6.72258770687081,20.23951942380483,219.38735763949268,xsecBRbrUL
0.625,28.1363846065222,18.574102011418553,21.687652778553534,nevtUL
0.625,47.6583254678757,33.252172869222484,39.71185069586493,nevtULup
0.625,17.394152598158364,11.053855831185675,12.846515046755812,nevtULdown
0.625,77.94315647607067,56.44714903957932,65.94218750235872,nevtULupup
0.625,11.75448079376735,7.2484300532365085,8.401523148448668,nevtULdowndown
0.625,58.359241199284284,40.77241904945536,49.139141205461385,nevtULobs
0.625,0.00013829440240257409,0.0004163593493573397,0.004513149525505552,BRbrUL
0.625,0.00023424756706515312,0.0007453847864104568,0.008263942712243273,BRbrULup
0.625,8.549477740305978e-05,0.00024778458839802656,0.0026733295612791893,BRbrULdown
0.625,0.0003831018944676301,0.0012653262178030373,0.013722414097820934,BRbrULupup
0.625,5.777497427831475e-05,0.00016248169731018132,0.0017483372035742226,BRbrULdowndown
0.625,0.00028684411658390016,0.00091395954736977,0.010225739690672487,BRbrULobs
0.625,0.19914600000000002,0.0365092,0.0733048,Significance
0.625,0.0,0.0,0.0,posSignificance
0.63,6.3869477858453365,18.561104438403227,200.12391189904045,xsecBRbrUL
0.63,27.864469203455076,17.7345512761046,20.651880569314823,nevtUL
0.63,47.52463951470275,32.16745736782802,38.29521557421094,nevtULup
0.63,17.14073994277453,10.470931870466014,12.03418225767481,nevtULdown
0.63,78.03774064398856,53.86398286519003,62.771518471176655,nevtULupup
0.63,11.542005790611995,6.791955807869847,7.852813846109835,nevtULdowndown
0.63,51.83135809328932,33.44094908180362,40.079945993781365,nevtULobs
0.63,0.00013138975134785832,0.00038183166336636223,0.0041168695760201044,BRbrUL
0.63,0.00022409364855079081,0.0006925776447230293,0.007633997658249627,BRbrULup
0.63,8.082398923716788e-05,0.00022544316294503307,0.0023989659751623327,BRbrULdown
0.63,0.0003679725339139401,0.0011597121265010256,0.01251325048908827,BRbrULupup
0.63,5.442419375769094e-05,0.00014623340299137276,0.0015654269498940649,BRbrULdowndown
0.63,0.0002444011835350039,0.0007199964077839119,0.00798977651049828,BRbrULobs
0.63,0.0,0.0,0.0,Significance
0.63,0.0,0.0,0.0,posSignificance
0.635,6.194447035862587,17.82054901902478,190.73703077924233,xsecBRbrUL
0.635,28.14292547922873,17.71068384451408,20.528674171507355,nevtUL
0.635,48.28025383010315,32.13434326359204,38.02591200162632,nevtULup
0.635,17.401522049307964,10.400734002872538,11.966196084427862,nevtULdown
